season,week,half_life,home_team,away_team,rating_diff,home_field,rest_diff,actual_margin,actual_home_win
2022,4,4,TB,KC,-0.0266598329964671,1.0,0,-10.0,False
2022,4,4,SF,LA,-0.0439467664997294,1.0,0,15.0,True
2022,4,6,CIN,MIA,-0.2524939776527753,1.0,0,12.0,True
2022,4,6,NO,MIN,-0.195482990341692,0.0,0,-3.0,False
2022,4,6,ATL,CLE,-0.1638128565801639,1.0,-3,3.0,True
2022,4,6,BAL,BUF,-0.1622834357945558,1.0,0,-3.0,False
2022,4,6,DAL,WAS,0.1922118743077197,1.0,-1,15.0,True
2022,4,6,DET,SEA,0.0032172935769486,1.0,0,-3.0,False
2022,4,6,HOU,LAC,-0.0760233949677765,1.0,0,-10.0,False
2022,4,6,IND,TEN,-0.1333476797794039,1.0,0,-7.0,False
2022,4,6,NYG,CHI,-0.1302610569276314,1.0,-1,8.0,True
2022,4,6,PHI,JAX,0.2174171142589738,1.0,0,8.0,True
2022,4,6,PIT,NYJ,0.1496983616840518,1.0,3,-4.0,False
2022,4,6,CAR,ARI,-0.120911504211617,1.0,0,-10.0,False
2022,4,6,GB,NE,0.1382579272518517,1.0,0,3.0,True
2022,4,6,LV,DEN,-0.1198966013590211,1.0,0,9.0,True
2022,4,6,TB,KC,-0.019391441359635,1.0,0,-10.0,False
2022,4,6,SF,LA,-0.0390976284789223,1.0,0,15.0,True
2022,4,10,CIN,MIA,-0.2648849727210458,1.0,0,12.0,True
2022,4,10,NO,MIN,-0.2034045642495499,0.0,0,-3.0,False
2022,4,10,ATL,CLE,-0.1646896705459787,1.0,-3,3.0,True
2022,4,10,BAL,BUF,-0.1678161657671236,1.0,0,-3.0,False
2022,4,10,DAL,WAS,0.1715216039372102,1.0,-1,15.0,True
2022,4,10,DET,SEA,0.0008155428059157,1.0,0,-3.0,False
2022,4,10,HOU,LAC,-0.0827466038027463,1.0,0,-10.0,False
2022,4,10,IND,TEN,-0.1364294249534912,1.0,0,-7.0,False
2022,4,10,NYG,CHI,-0.1309183621897066,1.0,-1,8.0,True
2022,4,10,PHI,JAX,0.2198594695281978,1.0,0,8.0,True
2022,4,10,PIT,NYJ,0.153457966337654,1.0,3,-4.0,False
2022,4,10,CAR,ARI,-0.1232028817588992,1.0,0,-10.0,False
2022,4,10,GB,NE,0.1325843903300455,1.0,0,3.0,True
2022,4,10,LV,DEN,-0.1194706548938209,1.0,0,9.0,True
2022,4,10,TB,KC,-0.0136284955531815,1.0,0,-10.0,False
2022,4,10,SF,LA,-0.0352149952157141,1.0,0,15.0,True
2022,4,20,CIN,MIA,-0.2742291987402098,1.0,0,12.0,True
2022,4,20,NO,MIN,-0.2095597318584361,0.0,0,-3.0,False
2022,4,20,ATL,CLE,-0.1652853975147121,1.0,-3,3.0,True
2022,4,20,BAL,BUF,-0.1717805916565609,1.0,0,-3.0,False
2022,4,20,DAL,WAS,0.1559485827452855,1.0,-1,15.0,True
2022,4,20,DET,SEA,-0.0011381303208079,1.0,0,-3.0,False
2022,4,20,HOU,LAC,-0.0878810063536433,1.0,0,-10.0,False
2022,4,20,IND,TEN,-0.138815081257426,1.0,0,-7.0,False
2022,4,20,NYG,CHI,-0.1316371384960097,1.0,-1,8.0,True
2022,4,20,PHI,JAX,0.22188162833349,1.0,0,8.0,True
2022,4,20,PIT,NYJ,0.1563401072304578,1.0,3,-4.0,False
2022,4,20,CAR,ARI,-0.1249019869992413,1.0,0,-10.0,False
2022,4,20,GB,NE,0.128250703430388,1.0,0,3.0,True
2022,4,20,LV,DEN,-0.1192417618953169,1.0,0,9.0,True
2022,4,20,TB,KC,-0.0093455162220377,1.0,0,-10.0,False
2022,4,20,SF,LA,-0.0323065783971378,1.0,0,15.0,True
2022,4,50,CIN,MIA,-0.2798527364810196,1.0,0,12.0,True
2022,4,50,NO,MIN,-0.2133396932907995,0.0,0,-3.0,False
2022,4,50,ATL,CLE,-0.165617939809711,1.0,-3,3.0,True
2022,4,50,BAL,BUF,-0.1740793380123098,1.0,0,-3.0,False
2022,4,50,DAL,WAS,0.146589853389063,1.0,-1,15.0,True
2022,4,50,DET,SEA,-0.0023721035380463,1.0,0,-3.0,False
2022,4,50,HOU,LAC,-0.0909967175901403,1.0,0,-10.0,False
2022,4,50,IND,TEN,-0.1402758054045419,1.0,0,-7.0,False
2022,4,50,NYG,CHI,-0.1321613408707137,1.0,-1,8.0,True
2022,4,50,PHI,JAX,0.2231698001389358,1.0,0,8.0,True
2022,4,50,PIT,NYJ,0.1580932516667308,1.0,3,-4.0,False
2022,4,50,CAR,ARI,-0.1259122112756862,1.0,0,-10.0,False
2022,4,50,GB,NE,0.1256206033801918,1.0,0,3.0,True
2022,4,50,LV,DEN,-0.1191416730093672,1.0,0,9.0,True
2022,4,50,TB,KC,-0.006794614443258,1.0,0,-10.0,False
2022,4,50,SF,LA,-0.0305645959349841,1.0,0,15.0,True
2022,4,100,CIN,MIA,-0.2817296683655471,1.0,0,12.0,True
2022,4,100,NO,MIN,-0.2146140115158009,0.0,0,-3.0,False
2022,4,100,ATL,CLE,-0.1657247075164432,1.0,-3,3.0,True
2022,4,100,BAL,BUF,-0.1748319082724739,1.0,0,-3.0,False
2022,4,100,DAL,WAS,0.1434685887078762,1.0,-1,15.0,True
2022,4,100,DET,SEA,-0.0027936100117268,1.0,0,-3.0,False
2022,4,100,HOU,LAC,-0.0920408370255748,1.0,0,-10.0,False
2022,4,100,IND,TEN,-0.1407674639538386,1.0,0,-7.0,False
2022,4,100,NYG,CHI,-0.1323515391117196,1.0,-1,8.0,True
2022,4,100,PHI,JAX,0.2236112937284137,1.0,0,8.0,True
2022,4,100,PIT,NYJ,0.158681420357837,1.0,3,-4.0,False
2022,4,100,CAR,ARI,-0.1262472885201119,1.0,0,-10.0,False
2022,4,100,GB,NE,0.1247391839721922,1.0,0,3.0,True
2022,4,100,LV,DEN,-0.1191145055046411,1.0,0,9.0,True
2022,4,100,TB,KC,-0.0059477427601519,1.0,0,-10.0,False
2022,4,100,SF,LA,-0.0299846058795962,1.0,0,15.0,True
2022,5,2,DEN,IND,0.0865328003290686,1.0,0,-3.0,False
2022,5,2,GB,NYG,0.0836895536208405,0.0,0,-5.0,False
2022,5,2,BUF,PIT,0.2382518406196421,1.0,0,35.0,True
2022,5,2,CLE,LAC,-0.1275558154415173,1.0,0,-2.0,False
2022,5,2,JAX,HOU,0.3608928532304055,1.0,0,-7.0,False
2022,5,2,MIN,CHI,0.0022222107889592,1.0,0,7.0,True
2022,5,2,NE,DET,0.1031836249876944,1.0,0,29.0,True
2022,5,2,NO,SEA,-0.1929992706725416,1.0,0,7.0,True
2022,5,2,NYJ,MIA,-0.0429643202418071,1.0,-3,23.0,True
2022,5,2,TB,ATL,-0.1127075477977391,1.0,0,6.0,True
2022,5,2,WAS,TEN,-0.2054320325474657,1.0,0,-4.0,False
2022,5,2,CAR,SF,-0.3630822335376777,1.0,1,-22.0,False
2022,5,2,ARI,PHI,-0.1252425553413026,1.0,0,-3.0,False
2022,5,2,LA,DAL,-0.0476674894689544,1.0,-1,-12.0,False
2022,5,2,BAL,CIN,0.021752351615137,1.0,-3,2.0,True
2022,5,2,KC,LV,0.1108289996932884,1.0,0,1.0,True
2022,5,4,DEN,IND,0.1093249312503062,1.0,0,-3.0,False
2022,5,4,GB,NYG,0.0877769009165723,0.0,0,-5.0,False
2022,5,4,BUF,PIT,0.2438465411289482,1.0,0,35.0,True
2022,5,4,CLE,LAC,-0.0628478597373766,1.0,0,-2.0,False
2022,5,4,JAX,HOU,0.2946035406687217,1.0,0,-7.0,False
2022,5,4,MIN,CHI,0.0213465743305258,1.0,0,7.0,True
2022,5,4,NE,DET,0.0528887915348733,1.0,0,29.0,True
2022,5,4,NO,SEA,-0.1972356176500524,1.0,0,7.0,True
2022,5,4,NYJ,MIA,-0.1206406760564626,1.0,-3,23.0,True
2022,5,4,TB,ATL,-0.044826966217576,1.0,0,6.0,True
2022,5,4,WAS,TEN,-0.1746264609496897,1.0,0,-4.0,False
2022,5,4,CAR,SF,-0.3269990218839023,1.0,1,-22.0,False
2022,5,4,ARI,PHI,-0.1903379405684266,1.0,0,-3.0,False
2022,5,4,LA,DAL,-0.0253638293763398,1.0,-1,-12.0,False
2022,5,4,BAL,CIN,0.0556940303956339,1.0,-3,2.0,True
2022,5,4,KC,LV,0.1549848053455127,1.0,0,1.0,True
2022,5,6,DEN,IND,0.1159179802404367,1.0,0,-3.0,False
2022,5,6,GB,NYG,0.0873368237814797,0.0,0,-5.0,False
2022,5,6,BUF,PIT,0.2451271579534384,1.0,0,35.0,True
2022,5,6,CLE,LAC,-0.0438721592048634,1.0,0,-2.0,False
2022,5,6,JAX,HOU,0.2707851403795966,1.0,0,-7.0,False
2022,5,6,MIN,CHI,0.0290074319554411,1.0,0,7.0,True
2022,5,6,NE,DET,0.0355455697101447,1.0,0,29.0,True
2022,5,6,NO,SEA,-0.1991508720416432,1.0,0,7.0,True
2022,5,6,NYJ,MIA,-0.1466393218288466,1.0,-3,23.0,True
2022,5,6,TB,ATL,-0.0221558997345522,1.0,0,6.0,True
2022,5,6,WAS,TEN,-0.1627512041449187,1.0,0,-4.0,False
2022,5,6,CAR,SF,-0.3163211836613239,1.0,1,-22.0,False
2022,5,6,ARI,PHI,-0.2101169064531226,1.0,0,-3.0,False
2022,5,6,LA,DAL,-0.0183085372933168,1.0,-1,-12.0,False
2022,5,6,BAL,CIN,0.0687143882029999,1.0,-3,2.0,True
2022,5,6,KC,LV,0.1710835301284294,1.0,0,1.0,True
2022,5,10,DEN,IND,0.1207419118538322,1.0,0,-3.0,False
2022,5,10,GB,NYG,0.0862625806425067,0.0,0,-5.0,False
2022,5,10,BUF,PIT,0.2459170412573596,1.0,0,35.0,True
2022,5,10,CLE,LAC,-0.0297472752877061,1.0,0,-2.0,False
2022,5,10,JAX,HOU,0.2511957383426668,1.0,0,-7.0,False
2022,5,10,MIN,CHI,0.0356216934876427,1.0,0,7.0,True
2022,5,10,NE,DET,0.0215586591966628,1.0,0,29.0,True
2022,5,10,NO,SEA,-0.2008502535675553,1.0,0,7.0,True
2022,5,10,NYJ,MIA,-0.1673276956909536,1.0,-3,23.0,True
2022,5,10,TB,ATL,-0.0042019711044405,1.0,0,6.0,True
2022,5,10,WAS,TEN,-0.1528074914727348,1.0,0,-4.0,False
2022,5,10,CAR,SF,-0.3083208117374,1.0,1,-22.0,False
2022,5,10,ARI,PHI,-0.2251208170858475,1.0,0,-3.0,False
2022,5,10,LA,DAL,-0.0128399512401717,1.0,-1,-12.0,False
2022,5,10,BAL,CIN,0.0796533549468178,1.0,-3,2.0,True
2022,5,10,KC,LV,0.1844207334826373,1.0,0,1.0,True
2022,5,20,DEN,IND,0.1240750831274709,1.0,0,-3.0,False
2022,5,20,GB,NYG,0.0850201240675037,0.0,0,-5.0,False
2022,5,20,BUF,PIT,0.2463655385626072,1.0,0,35.0,True
2022,5,20,CLE,LAC,-0.0197949125012091,1.0,0,-2.0,False
2022,5,20,JAX,HOU,0.2362247883133462,1.0,0,-7.0,False
2022,5,20,MIN,CHI,0.0408689639576184,1.0,0,7.0,True
2022,5,20,NE,DET,0.0110327109640337,1.0,0,29.0,True
2022,5,20,NO,SEA,-0.2022168906226218,1.0,0,7.0,True
2022,5,20,NYJ,MIA,-0.1827366983111485,1.0,-3,23.0,True
2022,5,20,TB,ATL,0.0090982117801787,1.0,0,6.0,True
2022,5,20,WAS,TEN,-0.1451392584703123,1.0,0,-4.0,False
2022,5,20,CAR,SF,-0.3026470090388113,1.0,1,-22.0,False
2022,5,20,ARI,PHI,-0.2358679416552331,1.0,0,-3.0,False
2022,5,20,LA,DAL,-0.0088498086172996,1.0,-1,-12.0,False
2022,5,20,BAL,CIN,0.088130631588263,1.0,-3,2.0,True
2022,5,20,KC,LV,0.1946740943101649,1.0,0,1.0,True
2022,5,50,DEN,IND,0.1259519957955373,1.0,0,-3.0,False
2022,5,50,GB,NYG,0.0840913820616481,0.0,0,-5.0,False
2022,5,50,BUF,PIT,0.2465732901639028,1.0,0,35.0,True
2022,5,50,CLE,LAC,-0.0140932968269086,1.0,0,-2.0,False
2022,5,50,JAX,HOU,0.2271386037343536,1.0,0,-7.0,False
2022,5,50,MIN,CHI,0.0441356400747179,1.0,0,7.0,True
2022,5,50,NE,DET,0.0047114956326631,1.0,0,29.0,True
2022,5,50,NO,SEA,-0.2030729711394457,1.0,0,7.0,True
2022,5,50,NYJ,MIA,-0.1919253966967121,1.0,-3,23.0,True
2022,5,50,TB,ATL,0.0169929729994149,1.0,0,6.0,True
2022,5,50,WAS,TEN,-0.140467279265162,1.0,0,-4.0,False
2022,5,50,CAR,SF,-0.299379206832701,1.0,1,-22.0,False
2022,5,50,ARI,PHI,-0.2421013518272998,1.0,0,-3.0,False
2022,5,50,LA,DAL,-0.0065036914995188,1.0,-1,-12.0,False
2022,5,50,BAL,CIN,0.0933191467673598,1.0,-3,2.0,True
2022,5,50,KC,LV,0.2009232478637345,1.0,0,1.0,True
2022,5,100,DEN,IND,0.1265566013316943,1.0,0,-3.0,False
2022,5,100,GB,NYG,0.0837509752904178,0.0,0,-5.0,False
2022,5,100,BUF,PIT,0.2466320975616738,1.0,0,35.0,True
2022,5,100,CLE,LAC,-0.0122382092231172,1.0,0,-2.0,False
2022,5,100,JAX,HOU,0.2240938215122586,1.0,0,-7.0,False
2022,5,100,MIN,CHI,0.0452442488289046,1.0,0,7.0,True
2022,5,100,NE,DET,0.0026044094415252,1.0,0,29.0,True
2022,5,100,NO,SEA,-0.2033641549906409,1.0,0,7.0,True
2022,5,100,NYJ,MIA,-0.1949775927342604,1.0,-3,23.0,True
2022,5,100,TB,ATL,0.0196085964211146,1.0,0,6.0,True
2022,5,100,WAS,TEN,-0.1388997547188941,1.0,0,-4.0,False
2022,5,100,CAR,SF,-0.2983128389390708,1.0,1,-22.0,False
2022,5,100,ARI,PHI,-0.2441427723792225,1.0,0,-3.0,False
2022,5,100,LA,DAL,-0.0057298336391697,1.0,-1,-12.0,False
2022,5,100,BAL,CIN,0.0950646015098474,1.0,-3,2.0,True
2022,5,100,KC,LV,0.2030218291164835,1.0,0,1.0,True
2022,6,2,CHI,WAS,-0.1190190103408502,1.0,0,-5.0,False
2022,6,2,ATL,SF,-0.1831129441179749,1.0,0,14.0,True
2022,6,2,CLE,NE,0.0343209665951263,1.0,0,-23.0,False
2022,6,2,GB,NYJ,0.0757890806379852,1.0,0,-17.0,False
2022,6,2,IND,JAX,-0.1867979925704441,1.0,3,7.0,True
2022,6,2,MIA,MIN,-0.0128994479359549,1.0,0,-8.0,False
2022,6,2,NO,CIN,0.0096839918317633,1.0,0,-4.0,False
2022,6,2,NYG,BAL,-0.0519639920058669,1.0,0,4.0,True
2022,6,2,PIT,TB,-0.2437604544693764,1.0,0,2.0,True
2022,6,2,LA,CAR,0.0604806699521278,1.0,0,14.0,True
2022,6,2,SEA,ARI,0.0820917060846143,1.0,0,10.0,True
2022,6,2,KC,BUF,-0.0315502689731118,1.0,-1,-4.0,False
2022,6,2,PHI,DAL,-0.1029454811786306,1.0,0,9.0,True
2022,6,2,LAC,DEN,0.2953617095253977,1.0,-3,3.0,True
2022,6,4,CHI,WAS,-0.0676078150247141,1.0,0,-5.0,False
2022,6,4,ATL,SF,-0.1519586093006629,1.0,0,14.0,True
2022,6,4,CLE,NE,0.0750308704212137,1.0,0,-23.0,False
2022,6,4,GB,NYJ,0.1081159255178903,1.0,0,-17.0,False
2022,6,4,IND,JAX,-0.2370090369561241,1.0,3,7.0,True
2022,6,4,MIA,MIN,0.0217011082758381,1.0,0,-8.0,False
2022,6,4,NO,CIN,0.003649882692686,1.0,0,-4.0,False
2022,6,4,NYG,BAL,-0.0686160139870599,1.0,0,4.0,True
2022,6,4,PIT,TB,-0.2097171031349325,1.0,0,2.0,True
2022,6,4,LA,CAR,0.0982335078533709,1.0,0,14.0,True
2022,6,4,SEA,ARI,0.1228401032894747,1.0,0,10.0,True
2022,6,4,KC,BUF,-0.014909717842952,1.0,-1,-4.0,False
2022,6,4,PHI,DAL,-0.0032099750072378,1.0,0,9.0,True
2022,6,4,LAC,DEN,0.2757802420847478,1.0,-3,3.0,True
2022,6,6,CHI,WAS,-0.0524995735330174,1.0,0,-5.0,False
2022,6,6,ATL,SF,-0.1405956085546393,1.0,0,14.0,True
2022,6,6,CLE,NE,0.0910007298102713,1.0,0,-23.0,False
2022,6,6,GB,NYJ,0.1168530497028864,1.0,0,-17.0,False
2022,6,6,IND,JAX,-0.2508498861598751,1.0,3,7.0,True
2022,6,6,MIA,MIN,0.0322354944290373,1.0,0,-8.0,False
2022,6,6,NO,CIN,0.0025060556189554,1.0,0,-4.0,False
2022,6,6,NYG,BAL,-0.0755399053913881,1.0,0,4.0,True
2022,6,6,PIT,TB,-0.2002022423284714,1.0,0,2.0,True
2022,6,6,LA,CAR,0.110054744524784,1.0,0,14.0,True
2022,6,6,SEA,ARI,0.1377617651080116,1.0,0,10.0,True
2022,6,6,KC,BUF,-0.0119763125724228,1.0,-1,-4.0,False
2022,6,6,PHI,DAL,0.0300304513391606,1.0,0,9.0,True
2022,6,6,LAC,DEN,0.2696966857402204,1.0,-3,3.0,True
2022,6,10,CHI,WAS,-0.0414487718604054,1.0,0,-5.0,False
2022,6,10,ATL,SF,-0.1311301448172469,1.0,0,14.0,True
2022,6,10,CLE,NE,0.1045293007225752,1.0,0,-23.0,False
2022,6,10,GB,NYJ,0.1228245631955758,1.0,0,-17.0,False
2022,6,10,IND,JAX,-0.260462073644843,1.0,3,7.0,True
2022,6,10,MIA,MIN,0.0400813326906095,1.0,0,-8.0,False
2022,6,10,NO,CIN,0.0019158607790643,1.0,0,-4.0,False
2022,6,10,NYG,BAL,-0.0815928034212917,1.0,0,4.0,True
2022,6,10,PIT,TB,-0.1933437208425339,1.0,0,2.0,True
2022,6,10,LA,CAR,0.1190538807859564,1.0,0,14.0,True
2022,6,10,SEA,ARI,0.1501029844692599,1.0,0,10.0,True
2022,6,10,KC,BUF,-0.010515738440468,1.0,-1,-4.0,False
2022,6,10,PHI,DAL,0.0562508095399585,1.0,0,9.0,True
2022,6,10,LAC,DEN,0.2652367879965716,1.0,-3,3.0,True
2022,6,20,CHI,WAS,-0.0338384816103619,1.0,0,-5.0,False
2022,6,20,ATL,SF,-0.1238086817209945,1.0,0,14.0,True
2022,6,20,CLE,NE,0.1150707706454332,1.0,0,-23.0,False
2022,6,20,GB,NYJ,0.1266315775606498,1.0,0,-17.0,False
2022,6,20,IND,JAX,-0.2667099971637761,1.0,3,7.0,True
2022,6,20,MIA,MIN,0.0455615079468753,1.0,0,-8.0,False
2022,6,20,NO,CIN,0.0016600332829666,1.0,0,-4.0,False
2022,6,20,NYG,BAL,-0.086432046194767,1.0,0,4.0,True
2022,6,20,PIT,TB,-0.18865775665422,1.0,0,2.0,True
2022,6,20,LA,CAR,0.1254829890389612,1.0,0,14.0,True
2022,6,20,SEA,ARI,0.1595618746022608,1.0,0,10.0,True
2022,6,20,KC,BUF,-0.0099084949865776,1.0,-1,-4.0,False
2022,6,20,PHI,DAL,0.0755906751381884,1.0,0,9.0,True
2022,6,20,LAC,DEN,0.2621993340502142,1.0,-3,3.0,True
2022,6,50,CHI,WAS,-0.029569843517964,1.0,0,-5.0,False
2022,6,50,ATL,SF,-0.1193238344009127,1.0,0,14.0,True
2022,6,50,CLE,NE,0.1215434908093741,1.0,0,-23.0,False
2022,6,50,GB,NYJ,0.128617752267936,1.0,0,-17.0,False
2022,6,50,IND,JAX,-0.2700338529039965,1.0,3,7.0,True
2022,6,50,MIA,MIN,0.0486643739836313,1.0,0,-8.0,False
2022,6,50,NO,CIN,0.0015817170452307,1.0,0,-4.0,False
2022,6,50,NYG,BAL,-0.0894578159696239,1.0,0,4.0,True
2022,6,50,PIT,TB,-0.1860384813148184,1.0,0,2.0,True
2022,6,50,LA,CAR,0.129193272549186,1.0,0,14.0,True
2022,6,50,SEA,ARI,0.1653095659414397,1.0,0,10.0,True
2022,6,50,KC,BUF,-0.0097344616842303,1.0,-1,-4.0,False
2022,6,50,PHI,DAL,0.0870292817017465,1.0,0,9.0,True
2022,6,50,LAC,DEN,0.2605233009629036,1.0,-3,3.0,True
2022,6,100,CHI,WAS,-0.0281981837919891,1.0,0,-5.0,False
2022,6,100,ATL,SF,-0.117813552867796,1.0,0,14.0,True
2022,6,100,CLE,NE,0.1237241199052342,1.0,0,-23.0,False
2022,6,100,GB,NYJ,0.1292280699830924,1.0,0,-17.0,False
2022,6,100,IND,JAX,-0.2710682772835682,1.0,3,7.0,True
2022,6,100,MIA,MIN,0.0496659218867326,1.0,0,-8.0,False
2022,6,100,NO,CIN,0.0015679153571183,1.0,0,-4.0,False
2022,6,100,NYG,BAL,-0.0904866014732487,1.0,0,4.0,True
2022,6,100,PIT,TB,-0.1851977149751588,1.0,0,2.0,True
2022,6,100,LA,CAR,0.1304039906358002,1.0,0,14.0,True
2022,6,100,SEA,ARI,0.1672363031972339,1.0,0,10.0,True
2022,6,100,KC,BUF,-0.0097069685629167,1.0,-1,-4.0,False
2022,6,100,PHI,DAL,0.090811520243521,1.0,0,9.0,True
2022,6,100,LAC,DEN,0.2599909548009884,1.0,-3,3.0,True
2022,7,2,ARI,NO,-0.0798502232651771,1.0,0,8.0,True
2022,7,2,BAL,CLE,0.159451621064865,1.0,0,3.0,True
2022,7,2,CAR,TB,-0.1995966037368247,1.0,0,18.0,True
2022,7,2,CIN,ATL,-0.0479117588730157,1.0,0,18.0,True
2022,7,2,DAL,DET,0.0646314598455732,1.0,-7,18.0,True
2022,7,2,JAX,NYG,-0.0388657419236941,1.0,0,-6.0,False
2022,7,2,TEN,IND,-0.035260123838157,1.0,7,9.0,True
2022,7,2,WAS,GB,-0.0040467595822048,1.0,3,2.0,True
2022,7,2,DEN,NYJ,-0.1445674686759124,1.0,-1,-7.0,False
2022,7,2,LV,HOU,0.224958002855018,1.0,-1,18.0,True
2022,7,2,LAC,SEA,0.0048833518459645,1.0,-1,-14.0,False
2022,7,2,SF,KC,-0.0948778056779006,1.0,0,-21.0,False
2022,7,2,MIA,PIT,-0.0190848199749776,1.0,0,6.0,True
2022,7,2,NE,CHI,0.2111239273786342,1.0,-3,-19.0,False
2022,7,4,ARI,NO,-0.093882303482346,1.0,0,8.0,True
2022,7,4,BAL,CLE,0.0829633424283815,1.0,0,3.0,True
2022,7,4,CAR,TB,-0.2142795554979462,1.0,0,18.0,True
2022,7,4,CIN,ATL,-0.0197124941927023,1.0,0,18.0,True
2022,7,4,DAL,DET,0.035740240440378,1.0,-7,18.0,True
2022,7,4,JAX,NYG,0.0294770182167426,1.0,0,-6.0,False
2022,7,4,TEN,IND,0.0353979833504314,1.0,7,9.0,True
2022,7,4,WAS,GB,-0.0573131978881472,1.0,3,2.0,True
2022,7,4,DEN,NYJ,-0.0778476981656949,1.0,-1,-7.0,False
2022,7,4,LV,HOU,0.1917034293297018,1.0,-1,18.0,True
2022,7,4,LAC,SEA,0.0109844252882333,1.0,-1,-14.0,False
2022,7,4,SF,KC,-0.0913967774384167,1.0,0,-21.0,False
2022,7,4,MIA,PIT,0.0136196989112388,1.0,0,6.0,True
2022,7,4,NE,CHI,0.1658377617632734,1.0,-3,-19.0,False
2022,7,6,ARI,NO,-0.099601551958695,1.0,0,8.0,True
2022,7,6,BAL,CLE,0.057060587565313,1.0,0,3.0,True
2022,7,6,CAR,TB,-0.2209741067395053,1.0,0,18.0,True
2022,7,6,CIN,ATL,-0.0135528952005701,1.0,0,18.0,True
2022,7,6,DAL,DET,0.0226461947382641,1.0,-7,18.0,True
2022,7,6,JAX,NYG,0.0540028357232672,1.0,0,-6.0,False
2022,7,6,TEN,IND,0.0593931258670823,1.0,7,9.0,True
2022,7,6,WAS,GB,-0.0721535701173247,1.0,3,2.0,True
2022,7,6,DEN,NYJ,-0.0539160362299157,1.0,-1,-7.0,False
2022,7,6,LV,HOU,0.1769985416544661,1.0,-1,18.0,True
2022,7,6,LAC,SEA,0.0142281530004814,1.0,-1,-14.0,False
2022,7,6,SF,KC,-0.0946148427311058,1.0,0,-21.0,False
2022,7,6,MIA,PIT,0.0235081267052241,1.0,0,6.0,True
2022,7,6,NE,CHI,0.1507368034071312,1.0,-3,-19.0,False
2022,7,10,ARI,NO,-0.1045223685888116,1.0,0,8.0,True
2022,7,10,BAL,CLE,0.0365946934801091,1.0,0,3.0,True
2022,7,10,CAR,TB,-0.2271986874036536,1.0,0,18.0,True
2022,7,10,CIN,ATL,-0.0100172531423864,1.0,0,18.0,True
2022,7,10,DAL,DET,0.0110749284872562,1.0,-7,18.0,True
2022,7,10,JAX,NYG,0.0737408863870805,1.0,0,-6.0,False
2022,7,10,TEN,IND,0.0783992263036348,1.0,7,9.0,True
2022,7,10,WAS,GB,-0.0822942729896405,1.0,3,2.0,True
2022,7,10,DEN,NYJ,-0.034446454595685,1.0,-1,-7.0,False
2022,7,10,LV,HOU,0.1640359566127525,1.0,-1,18.0,True
2022,7,10,LAC,SEA,0.0173672881631663,1.0,-1,-14.0,False
2022,7,10,SF,KC,-0.098763858651941,1.0,0,-21.0,False
2022,7,10,MIA,PIT,0.0308965458005182,1.0,0,6.0,True
2022,7,10,NE,CHI,0.1386673777967947,1.0,-3,-19.0,False
2022,7,20,ARI,NO,-0.1084016864697709,1.0,0,8.0,True
2022,7,20,BAL,CLE,0.021521017510132,1.0,0,3.0,True
2022,7,20,CAR,TB,-0.2324284868501948,1.0,0,18.0,True
2022,7,20,CIN,ATL,-0.0082212184308577,1.0,0,18.0,True
2022,7,20,DAL,DET,0.0018211056848745,1.0,-7,18.0,True
2022,7,20,JAX,NYG,0.0884353736900745,1.0,0,-6.0,False
2022,7,20,TEN,IND,0.0924289232806809,1.0,7,9.0,True
2022,7,20,WAS,GB,-0.0886937433823536,1.0,3,2.0,True
2022,7,20,DEN,NYJ,-0.0197584355180938,1.0,-1,-7.0,False
2022,7,20,LV,HOU,0.1536650979214278,1.0,-1,18.0,True
2022,7,20,LAC,SEA,0.0200635607934639,1.0,-1,-14.0,False
2022,7,20,SF,KC,-0.1027651570719285,1.0,0,-21.0,False
2022,7,20,MIA,PIT,0.0360972965730892,1.0,0,6.0,True
2022,7,20,NE,CHI,0.1296220372998179,1.0,-3,-19.0,False
2022,7,50,ARI,NO,-0.1108024901699589,1.0,0,8.0,True
2022,7,50,BAL,CLE,0.012628131115646,1.0,0,3.0,True
2022,7,50,CAR,TB,-0.2358109793206284,1.0,0,18.0,True
2022,7,50,CIN,ATL,-0.0075045848012693,1.0,0,18.0,True
2022,7,50,DAL,DET,-0.0039459692940119,1.0,-7,18.0,True
2022,7,50,JAX,NYG,0.097151610326991,1.0,0,-6.0,False
2022,7,50,TEN,IND,0.1007194500994381,1.0,7,9.0,True
2022,7,50,WAS,GB,-0.0919818296072293,1.0,3,2.0,True
2022,7,50,DEN,NYJ,-0.0109436448280897,1.0,-1,-7.0,False
2022,7,50,LV,HOU,0.1471935136064142,1.0,-1,18.0,True
2022,7,50,LAC,SEA,0.0218276740999317,1.0,-1,-14.0,False
2022,7,50,SF,KC,-0.1055189315779508,1.0,0,-21.0,False
2022,7,50,MIA,PIT,0.0390687849625435,1.0,0,6.0,True
2022,7,50,NE,CHI,0.1241973074385722,1.0,-3,-19.0,False
2022,7,100,ARI,NO,-0.1116144712028846,1.0,0,8.0,True
2022,7,100,BAL,CLE,0.0096928534321228,1.0,0,3.0,True
2022,7,100,CAR,TB,-0.2369804085830408,1.0,0,18.0,True
2022,7,100,CIN,ATL,-0.0073264711015038,1.0,0,18.0,True
2022,7,100,DAL,DET,-0.0059017206290139,1.0,-7,18.0,True
2022,7,100,JAX,NYG,0.1000345593297807,1.0,0,-6.0,False
