season,week,iterations,regression,rating_diff,actual_margin,actual_home_win
2022,8,3,0.7,0.0482316940352048,-4.0,False
2022,8,3,0.7,0.0779431527265218,8.0,True
2022,8,3,0.7,-0.0881407427524564,24.0,True
2022,8,3,0.7,-0.0401363708662852,-5.0,False
2022,8,3,0.7,0.235430843575043,22.0,True
2022,8,3,0.7,-0.030008257471471,-7.0,False
2022,8,3,0.7,-0.0669336145669518,-1.0,False
2022,8,3,0.7,-0.1059711061160115,-17.0,False
2022,8,3,0.7,0.0739312329669804,14.0,True
2022,8,3,0.7,0.1935932164157672,10.0,True
2022,8,3,0.7,-0.0562150165731011,19.0,True
2022,9,3,0.3,-0.4379637073970243,-12.0,False
2022,9,3,0.3,-0.0490058260435495,-3.0,False
2022,9,3,0.3,-0.1041659540573953,-3.0,False
2022,9,3,0.3,0.1646321005342073,21.0,True
2022,9,3,0.3,0.0257568933783607,6.0,True
2022,9,3,0.3,0.0173365744981618,7.0,True
2022,9,3,0.3,0.0666910871633343,23.0,True
2022,9,3,0.3,-0.3053659442225909,3.0,True
2022,9,3,0.3,-0.0890795195301212,-3.0,False
2022,9,3,0.3,-0.1958386741332106,-10.0,False
2022,9,3,0.3,0.0881562110508724,3.0,True
2022,9,3,0.3,0.181072052847574,3.0,True
2022,9,3,0.3,-0.0367325900699246,-14.0,False
2022,9,3,0.5,-0.3567722052146793,-12.0,False
2022,9,3,0.5,-0.0167279058921591,-3.0,False
2022,9,3,0.5,-0.0911534361327926,-3.0,False
2022,9,3,0.5,0.1544450794959954,21.0,True
2022,9,3,0.5,0.0705287847175032,6.0,True
2022,9,3,0.5,0.0044394728342411,7.0,True
2022,9,3,0.5,0.0523513311425812,23.0,True
2022,9,3,0.5,-0.2815694506581256,3.0,True
2022,9,3,0.5,-0.0723316417735361,-3.0,False
2022,9,3,0.5,-0.1694465829440651,-10.0,False
2022,9,3,0.5,0.0604613293132808,3.0,True
2022,9,3,0.5,0.205333225787338,3.0,True
2022,9,3,0.5,-0.0193865173394145,-14.0,False
2022,9,3,0.7,-0.3202732730409647,-12.0,False
2022,9,3,0.7,-0.002217648209424,-3.0,False
2022,9,3,0.7,-0.085303772111641,-3.0,False
2022,9,3,0.7,0.1498655929742305,21.0,True
2022,9,3,0.7,0.0906555982552829,6.0,True
2022,9,3,0.7,-0.0013583068128424,7.0,True
2022,9,3,0.7,0.0459050188029766,23.0,True
2022,9,3,0.7,-0.2708719443768521,3.0,True
2022,9,3,0.7,-0.0648027792958051,-3.0,False
2022,9,3,0.7,-0.1575822483727979,-10.0,False
2022,9,3,0.7,0.0480113366055561,3.0,True
2022,9,3,0.7,0.2162396246318192,3.0,True
2022,9,3,0.7,-0.0115887415247815,-14.0,False
2022,10,3,0.3,-0.1351643263023209,10.0,True
2022,10,3,0.3,-0.0774774029647025,5.0,True
2022,10,3,0.3,0.1895149402442277,-3.0,False
2022,10,3,0.3,-0.1047255158460391,-1.0,False
2022,10,3,0.3,0.1006960986649735,10.0,True
2022,10,3,0.3,-0.0191277870155507,22.0,True
2022,10,3,0.3,0.1502866596789787,8.0,True
2022,10,3,0.3,-0.1320739362411798,10.0,True
2022,10,3,0.3,0.008281030112988,7.0,True
2022,10,3,0.3,0.1209474768727636,-5.0,False
2022,10,3,0.3,-0.1499237482429504,3.0,True
2022,10,3,0.3,-0.0050509388942047,-10.0,False
2022,10,3,0.3,0.1073173445829592,6.0,True
2022,10,3,0.3,0.3171879170159361,-11.0,False
2022,10,3,0.5,-0.164536702092278,10.0,True
2022,10,3,0.5,-0.0912533067237234,5.0,True
2022,10,3,0.5,0.1810888247904978,-3.0,False
2022,10,3,0.5,-0.1239807306171413,-1.0,False
2022,10,3,0.5,0.0761319872691602,10.0,True
2022,10,3,0.5,-0.0076455117864134,22.0,True
2022,10,3,0.5,0.1213410580907005,8.0,True
2022,10,3,0.5,-0.1208105947237265,10.0,True
2022,10,3,0.5,0.0389813076363604,7.0,True
2022,10,3,0.5,0.1639937355751415,-5.0,False
2022,10,3,0.5,-0.1108675787911156,3.0,True
2022,10,3,0.5,-0.0194434061880014,-10.0,False
2022,10,3,0.5,0.0748485942989176,6.0,True
2022,10,3,0.5,0.2627764603271601,-11.0,False
2022,10,3,0.7,-0.1777407976308826,10.0,True
2022,10,3,0.7,-0.097446144193375,5.0,True
2022,10,3,0.7,0.1773009380268945,-3.0,False
2022,10,3,0.7,-0.1326367445968111,-1.0,False
2022,10,3,0.7,0.0650894050820515,10.0,True
2022,10,3,0.7,-0.0024837550320306,22.0,True
2022,10,3,0.7,0.108328815174869,8.0,True
2022,10,3,0.7,-0.1157472577112934,10.0,True
2022,10,3,0.7,0.0527823498257663,7.0,True
2022,10,3,0.7,0.183344806000981,-5.0,False
2022,10,3,0.7,-0.0933102182118504,3.0,True
2022,10,3,0.7,-0.0259134144209925,-10.0,False
2022,10,3,0.7,0.0602525505932475,6.0,True
2022,10,3,0.7,0.2383162642010131,-11.0,False
2022,11,3,0.3,0.0187497326828848,-10.0,False
2022,11,3,0.3,0.0241464971554095,3.0,True
2022,11,3,0.3,0.2028705452094241,10.0,True
2022,11,3,0.3,0.1593833606355428,8.0,True
2022,11,3,0.3,-0.1375772513141269,-13.0,False
2022,11,3,0.3,-0.3298386041282894,-1.0,False
2022,11,3,0.3,-0.0025006758752865,7.0,True
2022,11,3,0.3,0.1021218620916663,7.0,True
2022,11,3,0.3,0.0101456753186681,-13.0,False
2022,11,3,0.3,-0.1102919635280224,-6.0,False
2022,11,3,0.3,-0.0902896009133898,-37.0,False
2022,11,3,0.3,-0.1790867192576691,-7.0,False
2022,11,3,0.3,-0.2447254471457139,-3.0,False
2022,11,3,0.3,-0.1812920112539225,-28.0,False
2022,11,3,0.5,0.0481848940748608,-10.0,False
2022,11,3,0.5,0.0332517427011232,3.0,True
2022,11,3,0.5,0.1935823223868201,10.0,True
2022,11,3,0.5,0.118270902865619,8.0,True
2022,11,3,0.5,-0.1026839809216556,-13.0,False
2022,11,3,0.5,-0.2899754586401081,-1.0,False
2022,11,3,0.5,-0.0151178296110836,7.0,True
2022,11,3,0.5,0.1005737523203911,7.0,True
2022,11,3,0.5,-0.0311720083767686,-13.0,False
2022,11,3,0.5,-0.1888767321364418,-6.0,False
2022,11,3,0.5,-0.0772471074953952,-37.0,False
2022,11,3,0.5,-0.1484533696843097,-7.0,False
2022,11,3,0.5,-0.2394182217267306,-3.0,False
2022,11,3,0.5,-0.1477151585363804,-28.0,False
2022,11,3,0.7,0.0614172143336389,-10.0,False
2022,11,3,0.7,0.0373449264785542,3.0,True
2022,11,3,0.7,0.1894068827693193,10.0,True
2022,11,3,0.7,0.0997891557947358,8.0,True
2022,11,3,0.7,-0.0869980153323794,-13.0,False
2022,11,3,0.7,-0.2720553290169806,-1.0,False
2022,11,3,0.7,-0.0207897611069923,7.0,True
2022,11,3,0.7,0.0998778130654141,7.0,True
2022,11,3,0.7,-0.0497460129737998,-13.0,False
2022,11,3,0.7,-0.2242038299512357,-6.0,False
2022,11,3,0.7,-0.0713839682524434,-37.0,False
2022,11,3,0.7,-0.1346824143715152,-7.0,False
2022,11,3,0.7,-0.237032404795261,-3.0,False
2022,11,3,0.7,-0.1326209770395036,-28.0,False
2022,12,3,0.3,-0.106048060073983,-3.0,False
2022,12,3,0.3,0.1381318760171158,8.0,True
2022,12,3,0.3,-0.0030065415742451,7.0,True
2022,12,3,0.3,-0.0275516297741224,13.0,True
2022,12,3,0.3,-0.0249828809991072,6.0,True
2022,12,3,0.3,-0.0814585815585201,1.0,True
2022,12,3,0.3,0.3197638027368976,15.0,True
2022,12,3,0.3,0.0206053455283118,21.0,True
2022,12,3,0.3,-0.0864023424950485,-4.0,False
2022,12,3,0.3,0.0128708058066497,6.0,True
2022,12,3,0.3,-0.0293794800031728,-1.0,False
2022,12,3,0.3,0.0418597121685788,-6.0,False
2022,12,3,0.3,0.3084076512080661,16.0,True
2022,12,3,0.3,0.137005255391266,13.0,True
2022,12,3,0.3,0.2081574182396224,7.0,True
2022,12,3,0.3,-0.0424751077423613,-7.0,False
2022,12,3,0.5,-0.0578925543304803,-3.0,False
2022,12,3,0.5,0.1120940518504581,8.0,True
2022,12,3,0.5,0.0335149272440276,7.0,True
2022,12,3,0.5,0.0097216938514125,13.0,True
2022,12,3,0.5,0.0247517829057368,6.0,True
2022,12,3,0.5,-0.0301318804565029,1.0,True
2022,12,3,0.5,0.3030135051603624,15.0,True
2022,12,3,0.5,-0.0194707335453566,21.0,True
2022,12,3,0.5,-0.0937023782198204,-4.0,False
2022,12,3,0.5,-0.0278506363285112,6.0,True
2022,12,3,0.5,-0.0309713110988033,-1.0,False
2022,12,3,0.5,0.0081020114807046,-6.0,False
2022,12,3,0.5,0.2875759240190882,16.0,True
2022,12,3,0.5,0.0978327476706566,13.0,True
2022,12,3,0.5,0.1485917126469114,7.0,True
2022,12,3,0.5,-0.0587776626493855,-7.0,False
2022,12,3,0.7,-0.0362446664274377,-3.0,False
2022,12,3,0.7,0.1003889749315019,8.0,True
2022,12,3,0.7,0.0499328352449025,7.0,True
2022,12,3,0.7,0.0264775916280292,13.0,True
2022,12,3,0.7,0.0471095675969052,6.0,True
2022,12,3,0.7,-0.0070584093188989,1.0,True
2022,12,3,0.7,0.2954835548736631,15.0,True
2022,12,3,0.7,-0.0374865856059965,21.0,True
2022,12,3,0.7,-0.0969840456557271,-4.0,False
2022,12,3,0.7,-0.0461566057287212,6.0,True
2022,12,3,0.7,-0.0316869048940866,-1.0,False
2022,12,3,0.7,-0.0070734686450369,-6.0,False
2022,12,3,0.7,0.2782112026222083,16.0,True
2022,12,3,0.7,0.0802230882366211,13.0,True
2022,12,3,0.7,0.1218144688483534,7.0,True
2022,12,3,0.7,-0.0661063341213505,-7.0,False
