season,date,game_key,pitcher,team,opponent,started,finished,outs,pitches,runs,er,h,hr,bb,so
2021,2021-07-28,SDN202107280,johnp001,SDN,OAK,0,1,3,18,0,0,0,0,0,2
2021,2021-07-28,SDN202107280,manas001,OAK,SDN,1,0,18,90,0,0,1,0,1,9
2021,2021-07-28,SDN202107280,snelb001,SDN,OAK,1,0,12,86,7,7,7,1,4,1
2021,2021-07-28,SDN202107280,stamc001,SDN,OAK,0,0,6,27,0,0,1,0,0,4
2021,2021-07-28,SDN202107280,wendj001,OAK,SDN,0,0,3,25,1,1,2,0,2,1
2021,2021-07-28,SEA202107280,abreb002,HOU,SEA,0,0,4,29,0,0,2,0,0,1
2021,2021-07-28,SEA202107280,bielb001,HOU,SEA,0,1,3,12,0,0,0,0,0,1
2021,2021-07-28,SEA202107280,charj001,SEA,HOU,0,0,1,16,3,3,3,0,0,0
2021,2021-07-28,SEA202107280,javic001,HOU,SEA,0,0,2,29,1,1,1,0,3,0
2021,2021-07-28,SEA202107280,kikuy001,SEA,HOU,1,0,15,100,4,3,7,1,2,7
2021,2021-07-28,SEA202107280,middk001,SEA,HOU,0,0,3,31,1,1,1,0,2,2
2021,2021-07-28,SEA202107280,misia001,SEA,HOU,0,0,2,16,1,1,3,0,0,1
2021,2021-07-28,SEA202107280,odorj001,HOU,SEA,1,0,16,95,3,3,5,2,1,3
2021,2021-07-28,SEA202107280,raleb001,HOU,SEA,0,0,2,24,0,0,0,0,2,1
2021,2021-07-28,SEA202107280,weber001,SEA,HOU,0,1,6,42,2,2,1,1,2,1
2021,2021-07-28,SFN202107280,alvaj003,SFN,LAN,0,0,4,24,0,0,1,0,0,2
2021,2021-07-28,SFN202107280,brebj001,SFN,LAN,0,0,6,37,4,4,3,1,0,0
2021,2021-07-28,SFN202107280,buehw001,LAN,SFN,1,0,21,98,0,0,3,0,2,8
2021,2021-07-28,SFN202107280,desca001,SFN,LAN,1,0,8,66,4,4,6,0,2,3
2021,2021-07-28,SFN202107280,leond003,SFN,LAN,0,1,3,14,0,0,1,0,0,2
2021,2021-07-28,SFN202107280,longs002,SFN,LAN,0,0,6,42,0,0,2,0,1,2
2021,2021-07-28,SFN202107280,whitm004,LAN,SFN,0,1,6,34,0,0,2,0,0,1
2021,2021-07-28,TBA202107280,britz001,NYA,TBA,0,0,3,10,0,0,0,0,1,0
2021,2021-07-28,TBA202107280,chapa001,NYA,TBA,0,1,3,14,0,0,0,0,1,2
2021,2021-07-28,TBA202107280,cortn001,NYA,TBA,1,0,15,79,1,1,3,0,0,5
2021,2021-07-28,TBA202107280,fairp001,TBA,NYA,0,0,0,7,2,1,1,0,0,0
2021,2021-07-28,TBA202107280,greec003,NYA,TBA,0,0,3,12,0,0,0,0,0,0
2021,2021-07-28,TBA202107280,kitta001,TBA,NYA,0,1,3,8,0,0,0,0,0,0
2021,2021-07-28,TBA202107280,luetl001,NYA,TBA,0,0,6,31,0,0,0,0,0,4
2021,2021-07-28,TBA202107280,rasmd002,TBA,NYA,0,0,7,34,0,0,2,0,0,3
2021,2021-07-28,TBA202107280,wachm001,TBA,NYA,1,0,15,79,1,0,3,0,1,9
2021,2021-07-28,TBA202107280,wislm001,TBA,NYA,0,0,5,19,0,0,1,0,0,1
2021,2021-07-28,TEX202107280,bumgm001,ARI,TEX,1,0,21,84,2,2,4,0,1,4
2021,2021-07-28,TEX202107280,clipt001,ARI,TEX,0,1,3,18,0,0,1,0,1,2
2021,2021-07-28,TEX202107280,lylej001,TEX,ARI,1,0,21,98,2,2,2,1,2,6
2021,2021-07-28,TEX202107280,martb002,TEX,ARI,0,0,3,17,1,1,1,1,0,1
2021,2021-07-28,TEX202107280,santd003,TEX,ARI,0,1,3,16,0,0,0,0,0,2
2021,2021-07-28,TEX202107280,sorij001,ARI,TEX,0,0,3,13,0,0,1,0,0,2
2021,2021-07-29,ANA202107290,bundd001,ANA,OAK,1,0,13,72,3,3,2,0,4,2
2021,2021-07-29,ANA202107290,mayem001,ANA,OAK,0,1,3,15,0,0,0,0,0,0
2021,2021-07-29,ANA202107290,montf001,OAK,ANA,1,0,21,109,0,0,3,0,3,10
2021,2021-07-29,ANA202107290,quinj001,ANA,OAK,0,0,7,58,1,1,2,0,1,6
2021,2021-07-29,ANA202107290,romos001,OAK,ANA,0,0,3,19,0,0,0,0,1,0
2021,2021-07-29,ANA202107290,trivl001,OAK,ANA,0,1,3,11,0,0,0,0,0,2
2021,2021-07-29,ANA202107290,warra003,ANA,OAK,0,0,4,11,0,0,0,0,0,1
2021,2021-07-29,BOS202107290,dolir001,TOR,BOS,0,0,3,15,0,0,0,0,1,1
2021,2021-07-29,BOS202107290,hernd004,BOS,TOR,0,0,3,13,0,0,1,0,0,1
2021,2021-07-29,BOS202107290,plawk001,BOS,TOR,0,1,3,18,0,0,0,0,0,0
2021,2021-07-29,BOS202107290,rodre004,BOS,TOR,1,0,10,92,6,6,7,0,4,8
2021,2021-07-29,BOS202107290,ryu-h001,TOR,BOS,1,0,18,87,0,0,2,0,0,5
2021,2021-07-29,BOS202107290,sauct001,TOR,BOS,0,0,3,22,1,1,2,0,0,0
2021,2021-07-29,BOS202107290,sneak001,TOR,BOS,0,1,3,24,0,0,2,0,0,3
2021,2021-07-29,BOS202107290,valdp002,BOS,TOR,0,0,5,28,3,3,1,1,2,0
2021,2021-07-29,BOS202107290,workb001,BOS,TOR,0,0,6,41,4,4,7,0,0,1
2021,2021-07-29,CHN202107290,bracb001,CIN,CHN,0,0,3,17,0,0,0,0,0,0
2021,2021-07-29,CHN202107290,castl003,CIN,CHN,1,0,18,105,3,3,7,2,2,8
2021,2021-07-29,CHN202107290,givem001,CIN,CHN,0,0,3,11,0,0,0,0,0,3
2021,2021-07-29,CHN202107290,hembh001,CIN,CHN,0,1,3,14,1,1,1,1,0,1
2021,2021-07-29,CHN202107290,jewej001,CHN,CIN,0,1,4,27,0,0,1,0,1,3
2021,2021-07-29,CHN202107290,megit001,CHN,CIN,0,0,0,13,3,3,3,0,0,0
2021,2021-07-29,CHN202107290,milla003,CHN,CIN,1,0,18,96,4,3,9,1,0,0
2021,2021-07-29,CHN202107290,ryank002,CHN,CIN,0,0,5,22,0,0,1,0,0,1
2021,2021-07-29,DET202107290,andes002,BAL,DET,0,1,3,11,0,0,1,0,0,0
2021,2021-07-29,DET202107290,cisnj001,DET,BAL,0,0,3,21,1,1,0,0,3,0
2021,2021-07-29,DET202107290,fulmm001,DET,BAL,0,1,3,13,0,0,0,0,0,3
2021,2021-07-29,DET202107290,mizec001,DET,BAL,1,0,21,88,1,0,4,0,2,2
2021,2021-07-29,DET202107290,pluta001,BAL,DET,0,0,6,29,2,2,3,1,1,0
2021,2021-07-29,DET202107290,wella001,BAL,DET,1,0,15,90,4,4,7,1,3,4
2021,2021-07-29,KCA202107290,burrr002,CHA,KCA,0,1,6,22,0,0,0,0,2,0
2021,2021-07-29,KCA202107290,daviw001,KCA,CHA,0,1,3,18,0,0,0,0,0,2
2021,2021-07-29,KCA202107290,hernc006,KCA,CHA,1,0,18,84,0,0,4,0,1,4
2021,2021-07-29,KCA202107290,loper003,CHA,KCA,0,0,6,42,1,0,1,0,0,2
2021,2021-07-29,KCA202107290,lover001,KCA,CHA,0,0,6,30,0,0,1,0,0,3
2021,2021-07-29,KCA202107290,rodoc001,CHA,KCA,1,0,12,74,4,4,8,2,0,4
2021,2021-07-29,NYN202107290,bosta001,NYN,ATL,0,1,3,14,0,0,0,0,1,0
2021,2021-07-29,NYN202107290,castm002,NYN,ATL,0,0,3,13,0,0,0,0,1,2
2021,2021-07-29,NYN202107290,chavj001,ATL,NYN,0,0,3,13,0,0,0,0,0,1
2021,2021-07-29,NYN202107290,famij001,NYN,ATL,0,0,3,14,1,1,1,1,0,1
2021,2021-07-29,NYN202107290,jackl001,ATL,NYN,0,0,3,10,0,0,1,0,0,1
2021,2021-07-29,NYN202107290,loupa001,NYN,ATL,0,0,3,8,0,0,0,0,0,0
2021,2021-07-29,NYN202107290,matzt001,ATL,NYN,0,0,6,12,0,0,1,0,0,2
2021,2021-07-29,NYN202107290,smitw002,ATL,NYN,0,1,3,16,0,0,1,0,0,1
2021,2021-07-29,NYN202107290,smyld001,ATL,NYN,1,0,12,85,3,3,9,1,1,6
2021,2021-07-29,NYN202107290,walkt004,NYN,ATL,1,0,15,87,5,5,6,2,2,7
2021,2021-07-29,PHI202107291,finnk001,WAS,PHI,0,1,3,12,0,0,0,0,0,2
2021,2021-07-29,PHI202107291,schem001,WAS,PHI,1,0,18,88,1,1,3,1,3,5
2021,2021-07-29,PHI202107291,wheez001,PHI,WAS,1,0,21,100,3,3,7,1,2,5
2021,2021-07-29,PHI202107292,brogc001,PHI,WAS,0,0,5,29,2,2,3,1,1,2
2021,2021-07-29,PHI202107292,clays001,WAS,PHI,0,1,1,14,4,3,1,1,2,0
2021,2021-07-29,PHI202107292,corbp001,WAS,PHI,1,0,15,86,4,4,8,3,1,2
2021,2021-07-29,PHI202107292,deloe001,PHI,WAS,0,0,3,10,0,0,0,0,0,1
2021,2021-07-29,PHI202107292,hammj003,PHI,WAS,0,0,3,12,0,0,0,0,0,0
2021,2021-07-29,PHI202107292,kintb001,PHI,WAS,0,0,6,37,1,0,4,0,1,2
2021,2021-07-29,PHI202107292,nerih001,PHI,WAS,0,0,3,26,0,0,2,0,2,1
2021,2021-07-29,PHI202107292,raint003,WAS,PHI,0,0,1,15,1,1,2,0,1,0
2021,2021-07-29,PHI202107292,sancc002,PHI,WAS,1,0,1,15,4,4,3,0,1,1
2021,2021-07-29,PHI202107292,suarr001,PHI,WAS,0,1,3,19,1,0,2,0,1,2
2021,2021-07-29,PHI202107292,suerw002,WAS,PHI,0,0,5,31,2,2,1,0,1,2
2021,2021-07-29,PIT202107290,davia003,PIT,MIL,0,0,3,27,2,1,1,1,1,2
2021,2021-07-29,PIT202107290,gustj001,MIL,PIT,0,1,3,8,0,0,0,0,0,0
2021,2021-07-29,PIT202107290,kuhlc001,PIT,MIL,1,0,16,89,3,3,6,0,1,5
2021,2021-07-29,PIT202107290,mearn001,PIT,MIL,0,0,1,7,0,0,0,0,0,0
2021,2021-07-29,PIT202107290,nogoj001,PIT,MIL,0,1,3,16,3,3,5,0,0,0
2021,2021-07-29,PIT202107290,peraf001,MIL,PIT,1,0,18,68,0,0,2,0,1,5
2021,2021-07-29,PIT202107290,sancm001,MIL,PIT,0,0,3,8,0,0,1,0,0,0
2021,2021-07-29,PIT202107290,strac001,PIT,MIL,0,0,4,46,4,4,4,2,1,1
2021,2021-07-29,PIT202107290,willd004,MIL,PIT,0,0,3,12,0,0,0,0,0,1
2021,2021-07-29,SDN202107290,bardd001,COL,SDN,0,1,3,18,2,2,1,1,1,2
2021,2021-07-29,SDN202107290,chacj001,COL,SDN,0,0,3,9,0,0,0,0,0,0
2021,2021-07-29,SDN202107290,freek001,COL,SDN,1,0,18,91,1,1,8,0,1,4
2021,2021-07-29,SDN202107290,melam001,SDN,COL,0,1,3,19,0,0,1,0,0,0
2021,2021-07-29,SDN202107290,musgj001,SDN,COL,1,0,21,91,0,0,3,0,1,11
2021,2021-07-29,SDN202107290,pomed001,SDN,COL,0,0,3,10,0,0,1,0,0,2
2021,2021-07-29,SFN202107290,bickp001,LAN,SFN,0,0,2,12,0,0,1,0,2,2
2021,2021-07-29,SFN202107290,cuetj001,SFN,LAN,1,0,17,77,0,0,4,0,2,5
2021,2021-07-29,SFN202107290,garcj006,SFN,LAN,0,0,1,3,0,0,0,0,0,1
2021,2021-07-29,SFN202107290,gonzv001,LAN,SFN,0,0,3,15,1,1,2,0,1,1
2021,2021-07-29,SFN202107290,gratb002,LAN,SFN,0,1,3,12,0,0,1,0,0,1
2021,2021-07-29,SFN202107290,leond003,SFN,LAN,0,0,3,9,0,0,0,0,0,2
2021,2021-07-29,SFN202107290,mcgej001,SFN,LAN,0,1,3,13,0,0,0,0,0,0
2021,2021-07-29,SFN202107290,pricd001,LAN,SFN,1,0,13,64,4,3,4,0,3,2
2021,2021-07-29,SFN202107290,roget002,SFN,LAN,0,0,3,16,0,0,0,0,0,3
2021,2021-07-29,SFN202107290,vesia001,LAN,SFN,0,0,3,18,0,0,1,0,0,2
2021,2021-07-29,TBA202107290,abrea001,NYA,TBA,0,0,0,33,6,6,4,3,2,0
2021,2021-07-29,TBA202107290,coleg001,NYA,TBA,1,0,16,105,8,7,6,1,2,10
2021,2021-07-29,TBA202107290,headl001,TBA,NYA,0,0,5,28,0,0,1,0,0,2
2021,2021-07-29,TBA202107290,holmc001,NYA,TBA,0,1,3,12,0,0,0,0,0,1
2021,2021-07-29,TBA202107290,patil001,TBA,NYA,1,0,18,97,0,0,3,0,2,8
2021,2021-07-29,TBA202107290,romas001,NYA,TBA,0,0,5,20,0,0,2,0,0,3
2021,2021-07-29,TBA202107290,sherr001,TBA,NYA,0,1,4,18,0,0,0,0,1,0
2021,2021-07-30,ANA202107300,bassc001,OAK,ANA,1,0,21,95,0,0,6,0,1,7
2021,2021-07-30,ANA202107300,guerj003,ANA,OAK,0,1,3,9,0,0,0,0,0,1
2021,2021-07-30,ANA202107300,hoytj001,ANA,OAK,0,0,1,6,0,0,0,0,0,0
2021,2021-07-30,ANA202107300,mayem001,ANA,OAK,0,0,3,14,1,1,2,1,0,2
2021,2021-07-30,ANA202107300,quijj001,ANA,OAK,0,0,3,12,0,0,0,0,0,2
2021,2021-07-30,ANA202107300,romos001,OAK,ANA,0,0,3,14,0,0,0,0,0,0
2021,2021-07-30,ANA202107300,sandp002,ANA,OAK,1,0,17,115,1,1,4,0,6,6
2021,2021-07-30,ANA202107300,trivl001,OAK,ANA,0,1,3,20,0,0,1,0,0,0
2021,2021-07-30,ARI202107300,aguim001,ARI,LAN,0,0,3,10,0,0,0,0,0,1
2021,2021-07-30,ARI202107300,bickp001,LAN,ARI,0,0,4,16,1,1,1,0,0,0
2021,2021-07-30,ARI202107300,clipt001,ARI,LAN,0,0,3,16,0,0,1,0,0,0
2021,2021-07-30,ARI202107300,degeb001,ARI,LAN,0,0,3,27,1,1,2,0,1,0
2021,2021-07-30,ARI202107300,farij001,ARI,LAN,0,0,0,14,2,2,3,0,0,0
2021,2021-07-30,ARI202107300,gallz001,ARI,LAN,1,0,18,100,2,2,5,1,1,8
2021,2021-07-30,ARI202107300,gonst001,LAN,ARI,1,0,5,55,2,2,1,0,5,1
2021,2021-07-30,ARI202107300,gonzv001,LAN,ARI,0,0,3,20,0,0,1,0,1,2
2021,2021-07-30,ARI202107300,gratb002,LAN,ARI,0,0,3,25,1,1,2,0,1,0
2021,2021-07-30,ARI202107300,jansk001,LAN,ARI,0,0,3,26,0,0,2,0,1,3
2021,2021-07-30,ARI202107300,kellj001,LAN,ARI,0,0,3,14,0,0,0,0,0,1
2021,2021-07-30,ARI202107300,nelsj004,LAN,ARI,0,1,1,4,1,0,1,0,0,0
2021,2021-07-30,ARI202107300,peacm001,ARI,LAN,0,1,3,9,0,0,0,0,0,0
2021,2021-07-30,ARI202107300,treib001,LAN,ARI,0,0,3,19,0,0,1,0,0,0
2021,2021-07-30,ARI202107300,vesia001,LAN,ARI,0,0,3,15,1,1,1,0,1,1
2021,2021-07-30,ATL202107300,boxbb001,MIL,ATL,0,0,6,15,0,0,0,0,0,1
2021,2021-07-30,ATL202107300,burnc002,MIL,ATL,1,0,12,96,5,5,9,1,2,6
2021,2021-07-30,ATL202107300,cousj001,MIL,ATL,0,0,3,13,0,0,1,0,0,0
2021,2021-07-30,ATL202107300,grees005,ATL,MIL,0,1,3,19,1,1,2,1,1,0
2021,2021-07-30,ATL202107300,newcs001,ATL,MIL,0,0,5,42,1,1,5,0,1,2
2021,2021-07-30,ATL202107300,sante002,ATL,MIL,0,0,3,14,0,0,0,0,0,0
2021,2021-07-30,ATL202107300,suteb001,MIL,ATL,0,1,3,15,0,0,0,0,0,3
2021,2021-07-30,ATL202107300,tomlj001,ATL,MIL,0,0,6,20,0,0,0,0,0,1
2021,2021-07-30,ATL202107300,toust001,ATL,MIL,1,0,10,79,7,7,6,2,2,5
2021,2021-07-30,ATL202107300,willd004,MIL,ATL,0,0,3,23,0,0,0,0,1,2
2021,2021-07-30,CHA202107300,bumma001,CHA,CLE,0,0,3,19,0,0,0,0,1,1
2021,2021-07-30,CHA202107300,crocg001,CHA,CLE,0,0,3,16,0,0,0,0,0,1
2021,2021-07-30,CHA202107300,hendl001,CHA,CLE,0,1,3,16,0,0,0,0,0,2
2021,2021-07-30,CHA202107300,karij001,CLE,CHA,0,0,0,16,2,2,3,0,1,0
2021,2021-07-30,CHA202107300,lynnl001,CHA,CLE,1,0,15,104,3,3,7,0,1,7
2021,2021-07-30,CHA202107300,mejij002,CLE,CHA,1,0,13,87,4,4,4,1,4,2
2021,2021-07-30,CHA202107300,parkb001,CLE,CHA,0,0,2,21,0,0,0,0,1,2
2021,2021-07-30,CHA202107300,ruizj001,CHA,CLE,0,0,3,10,0,0,0,0,0,1
2021,2021-07-30,CHA202107300,sandn001,CLE,CHA,0,0,3,18,0,0,1,0,0,2
2021,2021-07-30,CHA202107300,shawb001,CLE,CHA,0,0,3,15,0,0,3,0,0,0
2021,2021-07-30,CHA202107300,teper001,CHA,CLE,0,0,0,9,1,1,2,1,1,0
2021,2021-07-30,CHA202107300,wittn001,CLE,CHA,0,1,3,11,0,0,0,0,0,3
2021,2021-07-30,DET202107300,fry-p001,BAL,DET,0,0,2,10,0,0,0,0,0,1
2021,2021-07-30,DET202107300,funkk001,DET,BAL,0,1,3,16,0,0,0,0,2,1
2021,2021-07-30,DET202107300,harvm001,BAL,DET,1,0,19,81,0,0,6,0,0,5
2021,2021-07-30,DET202107300,holld003,DET,BAL,0,0,3,11,0,0,0,0,0,2
2021,2021-07-30,DET202107300,ramie004,DET,BAL,0,0,4,14,0,0,0,0,0,0
2021,2021-07-30,DET202107300,scott003,BAL,DET,0,0,0,15,3,3,2,0,1,0
2021,2021-07-30,DET202107300,skubt001,DET,BAL,1,0,17,88,4,4,7,3,1,4
2021,2021-07-30,DET202107300,sulsc001,BAL,DET,0,1,3,16,0,0,0,0,0,1
2021,2021-07-30,DET202107300,tated001,BAL,DET,0,0,3,20,0,0,0,0,1,0
2021,2021-07-30,MIA202107300,benda001,MIA,NYA,0,0,3,15,0,0,0,0,1,2
2021,2021-07-30,MIA202107300,bleir001,MIA,NYA,0,0,1,9,2,2,1,0,0,1
2021,2021-07-30,MIA202107300,britz001,NYA,MIA,0,0,3,14,1,1,2,0,0,1
2021,2021-07-30,MIA202107300,chapa001,NYA,MIA,0,1,3,18,0,0,0,0,0,1
2021,2021-07-30,MIA202107300,detwr001,MIA,NYA,0,0,1,5,0,0,0,0,0,1
2021,2021-07-30,MIA202107300,loaij001,NYA,MIA,0,0,4,22,0,0,1,0,0,2
2021,2021-07-30,MIA202107300,pop-z001,MIA,NYA,0,0,2,8,0,0,2,0,0,0
2021,2021-07-30,MIA202107300,pruia001,MIA,NYA,0,1,3,15,0,0,1,0,0,0
2021,2021-07-30,MIA202107300,tailj001,NYA,MIA,1,0,17,98,0,0,5,0,2,5
2021,2021-07-30,MIA202107300,thomz001,MIA,NYA,1,0,17,87,1,1,3,1,4,5
2021,2021-07-30,NYN202107300,banda001,NYN,CIN,0,1,6,33,3,3,4,1,1,3
2021,2021-07-30,NYN202107300,carrc003,NYN,CIN,1,0,12,58,1,1,3,1,1,4
2021,2021-07-30,NYN202107300,castm002,NYN,CIN,0,0,3,16,1,1,2,0,0,1
2021,2021-07-30,NYN202107300,garra001,CIN,NYN,0,1,3,26,1,1,2,0,1,2
2021,2021-07-30,NYN202107300,givem001,CIN,NYN,0,0,3,21,0,0,1,0,1,1
2021,2021-07-30,NYN202107300,grays001,CIN,NYN,1,0,18,95,1,1,5,0,1,7
2021,2021-07-30,NYN202107300,lorem002,CIN,NYN,0,0,3,8,0,0,0,0,0,1
2021,2021-07-30,NYN202107300,smitd009,NYN,CIN,0,0,6,24,1,1,1,1,1,1
2021,2021-07-30,PIT202107300,andec001,PHI,PIT,0,0,12,71,2,2,3,0,2,5
2021,2021-07-30,PIT202107300,croww001,PIT,PHI,1,0,18,92,0,0,1,0,4,4
2021,2021-07-30,PIT202107300,deloe001,PHI,PIT,0,1,3,35,0,0,1,0,2,1
2021,2021-07-30,PIT202107300,hammj003,PHI,PIT,0,0,3,29,0,0,2,0,1,1
2021,2021-07-30,PIT202107300,shrec001,PIT,PHI,0,0,3,14,0,0,0,0,1,0
2021,2021-07-30,PIT202107300,unded001,PIT,PHI,0,1,6,36,0,0,0,0,1,1
2021,2021-07-30,PIT202107300,velav001,PHI,PIT,1,0,6,52,5,5,6,0,1,1
2021,2021-07-30,SDN202107300,adama002,SDN,COL,0,1,3,19,0,0,2,0,0,0
2021,2021-07-30,SDN202107300,bowdb001,COL,SDN,0,1,3,9,0,0,0,0,0,0
2021,2021-07-30,SDN202107300,crisn001,SDN,COL,0,0,9,52,1,1,3,1,1,3
2021,2021-07-30,SDN202107300,grayj003,COL,SDN,1,0,19,106,2,2,5,1,3,4
2021,2021-07-30,SDN202107300,johnp001,SDN,COL,0,0,3,17,0,0,1,0,0,3
2021,2021-07-30,SDN202107300,kinlt001,COL,SDN,0,0,5,26,2,2,2,1,0,1
2021,2021-07-30,SDN202107300,weatr001,SDN,COL,1,0,12,81,8,8,8,3,3,2
2021,2021-07-30,SFN202107300,alvaj003,SFN,HOU,0,0,2,12,0,0,0,0,0,1
2021,2021-07-30,SFN202107300,garcj006,SFN,HOU,0,1,3,18,1,1,1,1,0,1
2021,2021-07-30,SFN202107300,gausk001,SFN,HOU,1,0,13,83,3,3,6,1,2,9
2021,2021-07-30,SFN202107300,gravk001,HOU,SFN,0,0,4,19,0,0,0,0,0,3
2021,2021-07-30,SFN202107300,jackj001,SFN,HOU,0,0,2,23,1,1,2,1,2,1
2021,2021-07-30,SFN202107300,longs002,SFN,HOU,0,0,1,15,3,2,1,0,1,0
2021,2021-07-30,SFN202107300,presr001,HOU,SFN,0,1,3,17,1,1,3,0,0,1
2021,2021-07-30,SFN202107300,sanca006,SFN,HOU,0,0,6,36,1,1,3,0,0,1
2021,2021-07-30,SFN202107300,stanr002,HOU,SFN,0,0,2,24,2,0,2,0,1,0
2021,2021-07-30,SFN202107300,taylb004,HOU,SFN,0,0,3,20,1,1,2,0,0,1
2021,2021-07-30,SFN202107300,valdf001,HOU,SFN,1,0,15,89,2,2,4,0,3,6
2021,2021-07-30,SLN202107300,could001,MIN,SLN,0,1,6,23,1,1,3,0,0,1
2021,2021-07-30,SLN202107300,dufft001,MIN,SLN,0,0,3,32,3,3,3,0,1,1
2021,2021-07-30,SLN202107300,gallg001,SLN,MIN,0,0,3,5,0,0,1,0,0,0
2021,2021-07-30,SLN202107300,helsr001,SLN,MIN,0,0,4,20,0,0,2,0,0,2
2021,2021-07-30,SLN202107300,jax-g001,MIN,SLN,1,0,15,83,1,1,2,0,2,2
2021,2021-07-30,SLN202107300,leblw001,SLN,MIN,1,0,17,84,1,1,6,0,2,3
2021,2021-07-30,SLN202107300,reyea004,SLN,MIN,0,1,3,10,0,0,0,0,0,0
2021,2021-07-30,TBA202107300,charj001,TBA,BOS,0,0,3,12,0,0,0,0,0,1
2021,2021-07-30,TBA202107300,flemj001,TBA,BOS,1,0,15,99,3,3,8,0,2,7
2021,2021-07-30,TBA202107300,headl001,TBA,BOS,0,0,3,18,0,0,1,0,0,2
2021,2021-07-30,TBA202107300,perem004,BOS,TBA,1,0,12,72,6,6,7,3,1,3
2021,2021-07-30,TBA202107300,riosy001,BOS,TBA,0,0,6,31,1,1,1,0,1,2
2021,2021-07-30,TBA202107300,sawah001,BOS,TBA,0,0,3,25,0,0,1,0,2,1
2021,2021-07-30,TBA202107300,sherr001,TBA,BOS,0,0,3,21,0,0,1,0,1,1
2021,2021-07-30,TBA202107300,sprij001,TBA,BOS,0,1,3,11,0,0,0,0,0,1
2021,2021-07-30,TBA202107300,taylj001,BOS,TBA,0,1,3,16,0,0,1,0,0,1
2021,2021-07-30,TEX202107300,allak001,TEX,SEA,1,0,9,73,7,6,6,1,3,3
2021,2021-07-30,TEX202107300,castd002,SEA,TEX,0,1,3,15,0,0,0,0,0,0
2021,2021-07-30,TEX202107300,cottj001,TEX,SEA,0,0,6,30,1,1,3,0,0,0
2021,2021-07-30,TEX202107300,evand003,TEX,SEA,0,0,3,16,0,0,0,0,0,1
2021,2021-07-30,TEX202107300,gilbl002,SEA,TEX,1,0,17,90,4,4,6,2,1,6
2021,2021-07-30,TEX202107300,martb002,TEX,SEA,0,1,2,4,0,0,0,0,0,0
2021,2021-07-30,TEX202107300,misia001,SEA,TEX,0,0,1,4,0,0,0,0,0,1
2021,2021-07-30,TEX202107300,santd003,TEX,SEA,0,0,6,30,0,0,0,0,1,4
2021,2021-07-30,TEX202107300,sborj002,TEX,SEA,0,0,1,19,1,1,1,0,2,0
2021,2021-07-30,TEX202107300,sewap001,SEA,TEX,0,0,3,11,0,0,0,0,0,2
2021,2021-07-30,TEX202107300,stecd001,SEA,TEX,0,0,3,15,1,1,1,1,0,0
2021,2021-07-30,TOR202107300,daviw001,KCA,TOR,0,1,3,20,0,0,0,0,1,0
2021,2021-07-30,TOR202107300,handb001,TOR,KCA,0,0,3,19,1,0,2,0,0,0
2021,2021-07-30,TOR202107300,lyncd001,KCA,TOR,1,0,18,107,3,3,7,1,2,2
2021,2021-07-30,TOR202107300,mayzt001,TOR,KCA,0,0,5,13,0,0,0,0,0,2
2021,2021-07-30,TOR202107300,romaj004,TOR,KCA,0,1,3,17,1,1,1,0,0,1
2021,2021-07-30,TOR202107300,strir001,TOR,KCA,1,0,16,76,2,2,4,1,1,1
2021,2021-07-30,TOR202107300,tapid001,KCA,TOR,0,0,3,22,3,3,3,1,1,1
2021,2021-07-30,WAS202107300,arrij001,CHN,WAS,1,0,12,57,2,2,7,1,1,3
2021,2021-07-30,WAS202107300,espip001,WAS,CHN,1,0,16,76,1,1,4,0,1,6
2021,2021-07-30,WAS202107300,finnk001,WAS,CHN,0,1,3,10,0,0,1,0,0,0
2021,2021-07-30,WAS202107300,harpr001,WAS,CHN,0,0,4,17,1,1,1,0,0,2
2021,2021-07-30,WAS202107300,klobg001,WAS,CHN,0,0,2,9,1,1,2,0,0,0
2021,2021-07-30,WAS202107300,macha003,WAS,CHN,0,0,2,15,0,0,0,0,0,0
2021,2021-07-30,WAS202107300,morga001,CHN,WAS,0,0,3,14,1,1,1,1,0,1
2021,2021-07-30,WAS202107300,rodrm001,CHN,WAS,0,1,3,11,0,0,0,0,0,2
2021,2021-07-30,WAS202107300,ruckm001,CHN,WAS,0,0,6,32,1,1,2,0,1,1
2021,2021-07-31,ANA202107310,barrj003,ANA,OAK,1,0,20,95,0,0,4,0,1,3
2021,2021-07-31,ANA202107310,chafa001,OAK,ANA,0,1,3,8,0,0,0,0,0,1
2021,2021-07-31,ANA202107310,cishs001,ANA,OAK,0,0,1,6,0,0,0,0,0,0
2021,2021-07-31,ANA202107310,igler001,ANA,OAK,0,1,4,20,0,0,0,0,0,2
2021,2021-07-31,ANA202107310,irvic001,OAK,ANA,1,0,19,95,1,1,5,0,1,6
2021,2021-07-31,ANA202107310,petiy001,OAK,ANA,0,0,2,9,0,0,0,0,0,1
2021,2021-07-31,ANA202107310,quijj001,ANA,OAK,0,0,2,17,0,0,2,0,0,0
2021,2021-07-31,ARI202107310,buchr001,ARI,LAN,0,0,2,14,0,0,2,0,0,0
2021,2021-07-31,ARI202107310,bukaj001,ARI,LAN,0,0,3,14,0,0,1,0,0,0
2021,2021-07-31,ARI202107310,cleag001,LAN,ARI,0,0,2,26,1,1,2,1,1,1
