game_id,season,week,home_team,away_team,neutral_site
401525553,2023,12,Pittsburgh,Boston College,False
401525554,2023,12,Clemson,North Carolina,False
401525555,2023,12,Virginia,Duke,False
401525556,2023,12,Florida State,North Alabama,False
401525557,2023,12,Georgia Tech,Syracuse,False
401525558,2023,12,Miami,Louisville,False
401525559,2023,12,Virginia Tech,NC State,False
401525893,2023,12,BYU,Oklahoma,False
401525894,2023,12,Houston,Oklahoma State,False
401525895,2023,12,Iowa State,Texas,False
401525896,2023,12,Kansas,Kansas State,False
401525897,2023,12,TCU,Baylor,False
401525898,2023,12,Texas Tech,UCF,False
401525899,2023,12,West Virginia,Cincinnati,False
401531345,2023,12,Tulsa,North Texas,False
401531375,2023,12,Florida Atlantic,Tulane,False
401531385,2023,12,UAB,Temple,False
401531401,2023,12,UTSA,South Florida,False
401531409,2023,12,Charlotte,Rice,False
401531417,2023,12,Navy,East Carolina,False
401531431,2023,12,Memphis,SMU,False
401531917,2023,12,Georgia Southern,Old Dominion,False
401531918,2023,12,James Madison,Appalachian State,False
401531919,2023,12,Arkansas State,Texas State,False
401531920,2023,12,South Alabama,Marshall,False
401531921,2023,12,Troy,Louisiana,False
401532443,2023,12,Bowling Green,Toledo,False
401532444,2023,12,Northern Illinois,Western Michigan,False
401532445,2023,12,Eastern Michigan,Akron,False
401532446,2023,12,Ohio,Central Michigan,False
401532447,2023,12,Miami (OH),Buffalo,False
401532448,2023,12,Ball State,Kent State,False
401532619,2023,12,Utah State,Boise State,False
401532620,2023,12,Wyoming,Hawai'i,False
401532621,2023,12,Colorado State,Nevada,False
401532622,2023,12,Fresno State,New Mexico,False
401532623,2023,12,San José State,San Diego State,False
401532624,2023,12,Air Force,UNLV,False
401540287,2023,12,UC Davis,Sacramento State,False
401540329,2023,12,Delaware,Villanova,False
401540353,2023,12,South Dakota State,Missouri State,False
401540388,2023,12,Northern Iowa,North Dakota State,False
401520424,2023,13,Mississippi State,Ole Miss,False
401520425,2023,13,Nebraska,Iowa,False
401520426,2023,13,Arkansas,Missouri,False
401520427,2023,13,Auburn,Alabama,False
401520428,2023,13,Florida International,Western Kentucky,False
401520429,2023,13,Florida,Florida State,False
401520430,2023,13,Georgia Tech,Georgia,False
401520431,2023,13,Illinois,Northwestern,False
401520432,2023,13,Louisville,Kentucky,False
401520433,2023,13,LSU,Texas A&M,False
401520434,2023,13,Michigan,Ohio State,False
401520435,2023,13,Michigan State,Penn State,False
401520436,2023,13,Minnesota,Wisconsin,False
401520437,2023,13,New Mexico State,Jacksonville State,False
401520438,2023,13,Purdue,Indiana,False
401520439,2023,13,Rutgers,Maryland,False
401520440,2023,13,Sam Houston,Middle Tennessee,False
401520441,2023,13,South Carolina,Clemson,False
401520442,2023,13,Tennessee,Vanderbilt,False
401520443,2023,13,Massachusetts,UConn,False
401520444,2023,13,UTEP,Liberty,False
401524063,2023,13,Oregon,Oregon State,False
401524064,2023,13,Arizona State,Arizona,False
401524065,2023,13,Stanford,Notre Dame,False
401524066,2023,13,UCLA,California,False
401524067,2023,13,Utah,Colorado,False
401524068,2023,13,Washington,Washington State,False
401525560,2023,13,Boston College,Miami,False
401525561,2023,13,Duke,Pittsburgh,False
401525562,2023,13,NC State,North Carolina,False
401525563,2023,13,Syracuse,Wake Forest,False
401525564,2023,13,Virginia,Virginia Tech,False
401525900,2023,13,Oklahoma,TCU,False
401525901,2023,13,Texas,Texas Tech,False
401525902,2023,13,Baylor,West Virginia,False
401525903,2023,13,Cincinnati,Kansas,False
401525904,2023,13,Kansas State,Iowa State,False
401525905,2023,13,Oklahoma State,BYU,False
401525906,2023,13,UCF,Houston,False
401531346,2023,13,East Carolina,Tulsa,False
401531376,2023,13,Tulane,UTSA,False
401531386,2023,13,North Texas,UAB,False
401531394,2023,13,Temple,Memphis,False
401531410,2023,13,South Florida,Charlotte,False
401531421,2023,13,Rice,Florida Atlantic,False
401531435,2023,13,SMU,Navy,False
401531922,2023,13,Appalachian State,Georgia Southern,False
401531923,2023,13,Coastal Carolina,James Madison,False
401531924,2023,13,Marshall,Arkansas State,False
401531925,2023,13,Old Dominion,Georgia State,False
401531926,2023,13,Louisiana,UL Monroe,False
401531927,2023,13,Southern Miss,Troy,False
401531928,2023,13,Texas State,South Alabama,False
401532449,2023,13,Buffalo,Eastern Michigan,False
401532450,2023,13,Western Michigan,Bowling Green,False
401532451,2023,13,Central Michigan,Toledo,False
401532452,2023,13,Akron,Ohio,False
401532453,2023,13,Kent State,Northern Illinois,False
401532454,2023,13,Ball State,Miami (OH),False
401532625,2023,13,Boise State,Air Force,False
401532626,2023,13,Hawai'i,Colorado State,False
401532627,2023,13,San Diego State,Fresno State,False
401532628,2023,13,UNLV,San José State,False
401532629,2023,13,New Mexico,Utah State,False
401532630,2023,13,Nevada,Wyoming,False
401614603,2023,13,North Dakota,Sacramento State,False
401614604,2023,13,North Dakota State,Drake,False
401614616,2023,13,Delaware,Lafayette,False
401539475,2023,14,Washington,Oregon,True
401539476,2023,14,Liberty,New Mexico State,False
401539477,2023,14,Tulane,SMU,False
401539478,2023,14,Florida State,Louisville,True
401539479,2023,14,Texas,Oklahoma State,True
401539480,2023,14,Iowa,Michigan,True
401539481,2023,14,Toledo,Miami (OH),True
401539482,2023,14,UNLV,Boise State,False
401539483,2023,14,Alabama,Georgia,True
401539484,2023,14,Troy,Appalachian State,False
401615819,2023,14,South Dakota,Sacramento State,False
401615859,2023,14,Montana,Delaware,False
401615900,2023,14,Montana State,North Dakota State,False
401520445,2023,15,Navy,Army,True
401617308,2023,15,South Dakota,North Dakota State,False
